ApsimVersion = 7.10 rfe34a9f26db4a824bcfbc8bf7b5866b27e75688a
precision = 8
format = csv
Title = Sorghum_LE19_T6
Date,Das,day_of_year,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,GreenN,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,HI,LeafNo,LAI,SLAI,ESW,NO3,SLN,WaterSD,sw(),TPLA,SPLA,dlt_dm_green,sw_supply,radn_int,DeltaGreenWt,DeltaLAI,DeltaGreenN(1),DeltaGreenN(2),DeltaGreenN(3),DeltaGreenN(4),DeltaGreenN(5),DeltaLeafGreenN,DeltaSLAI,DeltaTT,SenescedWt,SenescedN,RootSenescedN,RootSenescedWt,LeafSenescedWt,LeafSenescedN,RLV(1),RLV(2),RLV(3),RLV(4),RLV(5),RLV(6),RLV(7),RootDepth,RootProportion(1),RootProportion(2),RootProportion(3),RootProportion(4),RootProportion(5),RootProportion(6),RootProportion(7),sum(sw_uptake),n_total_uptake,n_supply_soil,n_cum_uptake,sw_demand,sw_deficit(1),sw_deficit(2),sw_deficit(3),sw_deficit(4),sw_deficit(5),sw_deficit(6),sw_deficit(7),root_depth,no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sw_uptake(7),n_sd_ratio,no3_demand,esw,swdef_pheno,swdef_photo,swdef_expan,nfact_pheno,nfact_expan,sw_dep(1),sw_dep(2),sw_dep(3),sw_dep(4),sw_dep(5),sw_dep(6),sw_dep(7),n_diffusion_uptake,n_massflow_uptake,cover_green,cover_tot,DeltaTTFM,st(1),st(2),st(3),st(4),st(5),st(6),st(7),GrainTempFactor
1998-12-04,24,338,4.44451000,431.10802100,84.84476000,43.11080000,41.73395800,29.37775300,13.73304900,0.00000000,0.00000000,0.84402700,0.92207500,0.07804900,0.51979600,0.32423100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,6.33667400,0.43984600,0.00000000,100.25294500,104.65344200,1.18176900,1.00000000,2.60114400,439.84582500,0.00000000,13.04152900,4.35928900,4.15441500,6.52076400,0.05602600,0.01367900,0.06762600,0.06402100,0.00000000,0.00000000,0.06762600,0.00000000,10.98856300,0.37684400,0.00108400,0.00108400,0.37684400,0.00000000,0.00000000,0.00707700,0.00679700,0.00559500,0.00072500,0.00000000,0.00000000,0.00000000,651.00000000,1.00000000,1.00000000,1.00000000,0.12268400,0.00000000,0.00000000,0.00000000,2.27669300,0.14532600,0.14532600,0.89015900,2.27669300,7.37889100,2.87506900,5.29036700,24.63156900,26.73017100,17.97873700,2.58555600,651.00000000,56.58358000,27.46960300,9.93096000,4.14578200,1.80381000,2.05677500,2.66292300,0.37005100,0.41079400,0.43005700,0.35789000,0.31089900,0.35007100,0.37138100,0.61088500,0.96618300,0.69814500,0.00148100,-0.00000000,-0.00000000,-0.00000000,0.71578100,0.20303200,100.25294500,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,74.01022300,82.15875200,86.01149000,107.36695100,93.26982900,105.02126300,111.41444400,0.05770500,0.08762100,0.16133000,0.16133000,17.80000000,28.61747700,27.30260300,26.13285800,24.63090300,23.40356400,22.41775500,21.64067300,1.00000000
1998-12-05,25,339,4.49394200,496.08745100,97.75717800,49.60875000,48.14843300,33.14957000,16.45917500,0.00000000,0.00000000,0.96329100,1.05317900,0.08988900,0.59071800,0.37257200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,6.60468800,0.50111600,0.00000000,111.50022100,103.79988900,1.17880500,1.00000000,2.65699000,501.11633000,0.00000000,12.99588600,5.19786500,4.13812200,6.49794300,0.06127100,0.01199600,0.07092200,0.04834100,0.00000000,0.00000000,0.07092200,0.00000000,12.95114000,0.46031200,0.00124000,0.00124000,0.46031200,0.00000000,0.00000000,0.00779900,0.00751900,0.00631700,0.00144700,0.00000000,0.00000000,0.00000000,678.00000000,1.00000000,1.00000000,1.00000000,0.23569900,0.00000000,0.00000000,0.00000000,1.54459300,0.13126000,0.13126000,1.02141900,1.54459300,0.00000000,-0.35736800,5.62519100,24.43819400,26.65629600,17.98013300,2.61273200,678.00000000,53.26794100,29.85019700,10.01205000,4.15346100,1.80125900,2.05404900,2.66094000,0.40738500,0.42865400,0.42992800,0.35852000,0.31114600,0.35006600,0.37129100,0.52300000,0.62658700,0.38927400,0.00573200,-0.00000000,-0.00000000,-0.00000000,0.65142700,0.20149600,111.50022100,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,81.47699700,85.73078200,85.98553500,107.55607600,93.34370400,105.01986700,111.38726800,0.07023600,0.06102400,0.18163500,0.18163500,17.80000000,28.97824500,27.71040300,26.57218200,25.09210200,23.86141600,22.85290900,22.03928900,1.00000000
1998-12-06,26,340,4.54307700,580.53930700,114.55125200,58.05393000,56.49732200,37.88025200,20.17367900,0.00000000,0.00000000,1.11424300,1.21879100,0.10454900,0.68310000,0.43114200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,6.92057000,0.58146900,0.00000000,105.96884900,102.64092300,1.17478500,1.00000000,2.62900600,581.46854700,0.00000000,16.89037100,4.79971000,5.38002200,8.44518600,0.08035200,0.01484000,0.09238200,0.05857000,0.00000000,0.00000000,0.09238200,0.00000000,12.87318200,0.55660900,0.00142000,0.00142000,0.55660900,0.00000000,0.00000000,0.00873700,0.00845700,0.00725500,0.00238500,0.00000000,0.00000000,0.00000000,705.00000000,1.00000000,1.00000000,1.00000000,0.35000000,0.00000000,0.00000000,0.00000000,1.83403900,0.16579200,0.16579200,1.18721100,1.83403900,3.48052200,0.99295000,6.24887800,24.27181200,26.58159600,17.98163600,2.63970900,705.00000000,53.06403000,29.06467200,9.84739600,4.15564400,1.79870200,2.05142700,2.65904900,0.38976700,0.42121300,0.42634800,0.35902100,0.31139500,0.35006100,0.37120100,0.56612500,0.76444500,0.48149900,0.02197100,-0.00000000,-0.00000000,-0.00000000,0.63693300,0.26029700,105.96884900,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,77.95335400,84.24260700,85.26962300,107.70621500,93.41840400,105.01836400,111.36029100,0.09450500,0.07128700,0.20752000,0.20752000,17.80000000,29.68450900,28.31751300,27.09296600,25.50508700,24.18932300,23.11483600,22.25092900,1.00000000
1998-12-07,27,341,4.59319800,675.74376600,133.47915000,67.57438000,65.90477300,42.99300700,24.58137000,0.00000000,0.00000000,1.29342200,1.41549800,0.12207600,0.78682900,0.50659300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.23455000,0.66968700,0.00000000,101.93482200,101.20674100,1.17492000,1.00000000,2.60861000,669.68740000,0.00000000,19.04089200,4.56099700,6.06787100,9.52044600,0.08821900,0.01773700,0.10372900,0.07545100,0.00000000,0.00000000,0.10372900,0.00000000,13.13176500,0.66960400,0.00162900,0.00162900,0.66960400,0.00000000,0.00000000,0.00979500,0.00951500,0.00831300,0.00344300,0.00000000,0.00000000,0.00000000,732.00000000,1.00000000,1.00000000,1.00000000,0.44000000,0.00000000,0.00000000,0.00000000,2.32331100,0.19691600,0.19691600,1.38412700,2.32331100,5.18745400,2.27227000,6.97990400,24.14621000,26.50629400,17.98323100,2.66649600,732.00000000,52.67117300,28.22933800,9.65324300,4.15075500,1.79609600,2.04889000,2.65724300,0.38063700,0.41380400,0.42204000,0.35931500,0.31164600,0.35005600,0.37111200,0.68512700,0.96692700,0.61208300,0.05917400,-0.00000000,-0.00000000,-0.00000000,0.64527500,0.30516600,101.93482200,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,76.12741900,82.76080300,84.40801200,107.79461700,93.49370600,105.01676900,111.33350400,0.10825000,0.08866600,0.23499700,0.23499700,17.80000000,30.52320300,29.05129800,27.73438800,26.02908500,24.61805200,23.46701800,22.54212400,1.00000000
1998-12-08,28,342,4.64822800,761.50660500,150.49990800,76.15066000,74.34924700,47.40899900,28.74166200,0.00000000,0.00000000,1.46089100,1.59847000,0.13757900,0.89915900,0.56173200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.55483700,0.76860900,0.00000000,99.28253900,99.89749900,1.16985200,1.00000000,2.59516900,768.60910300,0.00000000,17.15256700,4.33756800,5.46602000,8.57628400,0.09892200,0.01574700,0.11233000,0.05513900,0.00000000,0.00000000,0.11233000,0.00000000,14.41797000,0.80141300,0.00187300,0.00187300,0.80141300,0.00000000,0.00000000,0.01074800,0.01046800,0.00926600,0.00439600,0.00000000,0.00000000,0.00000000,759.00000000,1.00000000,1.00000000,1.00000000,0.53000000,0.00000000,0.00000000,0.00000000,1.43773100,0.18321600,0.18321600,1.56734300,1.43773100,6.65215300,3.60136400,7.83390000,24.08355700,26.43074800,17.98491700,2.69308500,759.00000000,52.29317900,27.50062400,9.46845200,4.13941600,1.79369700,2.04656100,2.65556800,0.37470400,0.40902300,0.41895200,0.35951800,0.31189800,0.35005000,0.37102300,0.40697600,0.59394000,0.37564000,0.06117500,-0.00000000,-0.00000000,-0.00000000,0.58569900,0.31281600,99.28253900,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,74.94087200,81.80469500,83.79045900,107.85527000,93.56925200,105.01508300,111.30691500,0.12960000,0.05361600,0.26467600,0.26467600,17.80000000,30.27750400,28.80486300,27.48985500,25.79207600,24.39345200,23.25867300,22.35273600,1.00000000
1998-12-09,29,343,4.69736900,881.24222500,174.29833300,88.12422000,86.17411100,53.31498600,34.80923600,0.00000000,0.00000000,1.68207800,1.84050000,0.15842200,1.03803600,0.64404200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.90649400,0.88817000,0.00000000,111.88900800,97.89370000,1.16873600,1.00000000,2.65803700,888.16969700,0.00000000,23.94712400,5.48617600,7.63589400,11.97356200,0.11956100,0.02111800,0.13887700,0.08231000,0.00000000,0.00000000,0.13887700,0.00000000,12.87500000,0.95011200,0.00214800,0.00214800,0.95011200,0.00000000,0.00000000,0.01207800,0.01179900,0.01059600,0.00572600,0.00000000,0.00000000,0.00000000,786.00000000,1.00000000,1.00000000,1.00000000,0.62000000,0.00000000,0.00000000,0.00000000,2.26907600,0.24230500,0.24230500,1.80964800,2.26907600,-0.41158300,-1.30716700,6.51726500,23.98249100,26.35472900,17.98669400,2.71948200,786.00000000,47.26516700,30.07688100,9.93088900,4.13092400,1.79146000,2.04438900,2.65399700,0.40835000,0.43201800,0.42485200,0.35968600,0.31215100,0.35004400,0.37093500,0.74155200,0.90353700,0.51229100,0.11169500,-0.00000000,-0.00000000,-0.00000000,0.60223000,0.40234600,111.88900800,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,81.67002900,86.40363300,84.97044400,107.90581500,93.64527100,105.01330600,111.28051800,0.16004100,0.08226300,0.29901400,0.29901400,17.80000000,29.53783000,28.24839400,27.08505100,25.56246900,24.28570000,23.22962400,22.36868100,1.00000000
1998-12-10,30,344,4.74773200,994.03773100,196.68508600,99.40377000,97.28131300,58.62244100,40.78133200,0.00000000,0.00000000,1.90080000,2.08015800,0.17935800,1.17376500,0.72703500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,8.22051900,1.00370300,0.00000000,107.21547700,95.96875000,1.16943400,1.00000000,2.63457400,1003.70330100,0.00000000,22.55910100,5.18009400,7.19428500,11.27955100,0.11553400,0.02125300,0.13572900,0.08299300,0.00000000,0.00000000,0.13572900,0.00000000,13.19500000,1.12246000,0.00246500,0.00246500,1.12246000,0.00000000,0.00000000,0.01333100,0.01305200,0.01185000,0.00697900,0.00000000,0.00000000,0.00000000,813.00000000,1.00000000,1.00000000,1.00000000,0.71000000,0.00000000,0.00000000,0.00000000,1.94331800,0.23997500,0.23997500,2.04962300,1.94331800,2.28783400,0.65508300,6.93949100,23.94593000,26.27861800,17.98854800,2.74569700,813.00000000,46.66388300,28.89306100,9.81156100,4.11578100,1.78947900,2.04242600,2.65255000,0.39560300,0.42292100,0.42304300,0.35971700,0.31240500,0.35003800,0.37084800,0.59160300,0.76065400,0.45199700,0.13906400,-0.00000000,-0.00000000,-0.00000000,0.58251200,0.41196500,107.21547700,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,79.12056000,84.58426700,84.60851300,107.91500900,93.72138200,105.01145200,111.25430300,0.17199000,0.06798500,0.33067200,0.33067200,17.80000000,29.01306900,27.74489600,26.60354200,25.11556100,23.87518900,22.85682700,22.03418700,1.00000000
1998-12-11,31,345,4.79689200,1094.88370300,216.65971800,109.48837000,107.17134800,63.17246200,46.31590800,0.00000000,0.00000000,2.11344500,2.31217900,0.19873300,1.32015100,0.79329400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,8.54234800,1.13123700,0.00000000,103.35475900,94.10321000,1.16699900,1.00000000,2.61521000,1131.23654400,0.00000000,20.16919500,4.94288400,6.43157400,10.08459700,0.12753300,0.01973400,0.14638700,0.06625900,0.00000000,0.00000000,0.14638700,0.00000000,12.88000000,1.31702300,0.00282400,0.00282400,1.31702300,0.00000000,0.00000000,0.01445200,0.01417200,0.01297000,0.00810000,0.00000000,0.00000000,0.00000000,840.00000000,1.00000000,1.00000000,1.00000000,0.80000000,0.00000000,0.00000000,0.00000000,1.43918500,0.23237900,0.23237900,2.28200200,1.43918500,4.69910400,2.02924300,7.55715200,23.95566600,26.20267500,17.99048600,2.77172100,840.00000000,46.05377600,27.88186800,9.59548500,4.09247900,1.78773700,2.04065600,2.65121700,0.38449000,0.41706200,0.42053200,0.35967600,0.31265800,0.35003200,0.37076100,0.40299000,0.55835200,0.33641800,0.14142500,-0.00000000,-0.00000000,-0.00000000,0.55786500,0.41655100,103.35475900,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,76.89790300,83.41240700,84.10643000,107.90290800,93.79732500,105.00951400,111.22827900,0.18417200,0.04820700,0.36396100,0.36396100,17.80000000,28.40639100,27.17221600,26.06396500,24.62457300,23.43187100,22.46019600,21.68291500,1.00000000
1998-12-12,32,346,4.84284700,1233.57531100,244.18369700,123.35753000,120.82616600,69.16736900,54.19016200,0.00000000,0.00000000,2.36381400,2.58699900,0.22318600,1.47785200,0.88596200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,8.85649400,1.26423200,0.00000000,99.77417000,91.78363000,1.16897100,1.00000000,2.59750200,1264.23232200,0.00000000,27.73832100,4.84506400,8.84788000,13.86916100,0.13299600,0.02485000,0.15770000,0.09266800,0.00000000,0.00000000,0.15770000,0.00000000,12.04000000,1.53136500,0.00322100,0.00322100,1.53136500,0.00000000,0.00000000,0.01599300,0.01571300,0.01451100,0.00964100,0.00000000,0.00000000,0.00000000,867.00000000,1.00000000,1.00000000,1.00000000,0.89000000,0.00000000,0.00000000,0.00000000,2.19836100,0.27521800,0.27521800,2.55722000,2.19836200,5.99489600,3.05466500,8.07836900,23.98246000,26.12701400,17.99249300,2.79756200,867.00000000,45.17062400,26.74924100,9.33412300,4.05435100,1.78624100,2.03906800,2.64998700,0.37712100,0.41056200,0.41708100,0.35912800,0.31291000,0.35002500,0.37067500,0.58096300,0.83288300,0.50533500,0.27918100,-0.00000000,-0.00000000,-0.00000000,0.57326400,0.48008900,99.77417000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,75.42414100,82.11245000,83.41629800,107.73835800,93.87298600,105.00750700,111.20243800,0.20487100,0.07034700,0.39691200,0.39691200,17.34000000,27.59436400,26.42697500,25.38000500,24.02384000,22.90557700,22.00086400,21.28394300,1.00000000
1998-12-13,33,347,4.88840000,1362.64378500,269.75573900,136.26438000,133.49136100,74.51874400,61.74563500,0.00000000,0.00000000,2.61037200,2.85830300,0.24793200,1.63433000,0.97604200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9.15015300,1.39573500,0.00000000,114.13069200,89.29943800,1.17094600,1.00000000,2.66938200,1395.73478500,0.00000000,25.81369400,6.13358000,8.23196400,12.90684700,0.13150200,0.02519300,0.15647800,0.09008000,0.00000000,0.00000000,0.15647800,0.00000000,11.93499900,1.77301800,0.00366700,0.00366700,1.77301800,0.00000000,0.00000000,0.01742700,0.01714800,0.01594500,0.01107500,0.00000000,0.00000000,0.00000000,894.00000000,1.00000000,1.00000000,1.00000000,0.98000000,0.00000000,0.00000000,0.00000000,2.14229200,0.27175100,0.27175100,2.82897100,2.14229200,-2.45169100,-1.45726000,6.66213200,24.10385900,26.05217700,17.99456800,2.82322700,894.00000000,40.38794300,28.60791000,9.80586300,4.02657900,1.78475900,2.03756500,2.64882300,0.41884200,0.43345000,0.42454700,0.35877600,0.31315900,0.35001800,0.37058900,0.68322500,0.76720600,0.42856800,0.26329400,-0.00000000,-0.00000000,-0.00000000,0.56893300,0.47764900,114.13069200,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,83.76846300,86.69005600,84.90930200,107.63285100,93.94782300,105.00543200,111.17677300,0.20589900,0.06585200,0.42781600,0.42781600,17.23499900,27.23213800,26.19436300,25.25329200,24.01585400,22.97469900,22.11302900,21.41244700,1.00000000
1998-12-14,34,348,4.93971600,1557.48213000,308.45642600,155.74821000,152.70821300,82.29034500,73.45786800,0.00000000,0.00000000,2.90921500,3.19198600,0.28277100,1.80250800,1.10670700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9.44125000,1.53282100,0.00000000,106.50039700,86.38385000,1.17594200,1.00000000,2.63194800,1532.82052300,0.00000000,38.96767000,5.83974100,12.42376500,19.48383500,0.13708600,0.03533500,0.16817900,0.13066500,0.00000000,0.00000000,0.16817900,0.00000000,13.44492000,2.04000000,0.00416300,0.00416300,2.04000000,0.00000000,0.00000000,0.01959200,0.01931200,0.01811000,0.01324000,0.00000000,0.00000000,0.00000000,921.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.03882900,0.00000000,0.00000000,4.14013500,0.33417900,0.33417900,3.16315000,4.14013500,1.74197400,0.16665600,6.42618600,24.20118700,25.97802700,17.99671900,2.84870900,921.00000000,38.94474000,27.22340000,9.76890100,3.97960800,1.78332100,2.03616000,2.64773000,0.39554500,0.42184100,0.42345300,0.35718700,0.31340700,0.35001100,0.37050400,1.14896800,1.46518200,0.88329500,0.64269000,-0.00000000,-0.00000000,-0.00000000,0.60902700,0.54871000,106.50039700,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,79.10905500,84.36816400,84.69052100,107.15612000,94.02197300,105.00328100,111.15129100,0.21453100,0.11964800,0.45834600,0.45834600,17.80000000,27.37529800,26.29899400,25.32523000,24.04912800,22.98060800,22.10130700,21.39112300,1.00000000
1998-12-15,35,349,4.98726700,1748.58421400,346.37142600,174.85842000,171.51300500,89.62781100,85.23061000,0.00000000,0.00000000,3.21874700,3.53789900,0.31915200,1.99428900,1.22445800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9.76917500,1.69523800,0.00000000,99.10865000,83.36352500,1.17640600,1.00000000,2.59594400,1695.23824900,0.00000000,38.22041700,5.30448000,12.17825800,19.11020800,0.16241800,0.03694700,0.19178100,0.11775100,0.00000000,0.00000000,0.19178100,0.00000000,12.45815000,2.34541700,0.00472900,0.00472900,2.34541700,0.00000000,0.00000000,0.02124200,0.02096300,0.01976100,0.01489000,0.00141900,0.00000000,0.00000000,944.21074400,1.00000000,1.00000000,1.00000000,1.00000000,0.11973100,0.00000000,0.00000000,4.40306400,0.34647800,0.34647800,3.50962800,4.40306300,5.28993200,2.21411100,7.49448400,24.70993800,25.90686800,17.99893200,2.87401600,944.21074400,37.86084000,25.70833200,9.41404000,3.91791800,1.78083500,2.03484900,2.64670600,0.37800200,0.41103200,0.41771100,0.35513400,0.31364100,0.35000400,0.37042000,1.10963600,1.57950700,0.96324200,0.74971900,0.00096000,-0.00000000,-0.00000000,0.60701600,0.57078900,99.10865000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,75.60043300,82.20638300,83.54227400,106.54034400,94.09217100,105.00106800,111.12598400,0.22431100,0.12216700,0.49241700,0.49241700,17.80000000,27.60784100,26.47032500,25.44505100,24.10865600,22.99803500,22.09202400,21.36759000,1.00000000
1998-12-16,36,350,5.00000000,1970.90339800,375.59685200,197.09034000,178.50651200,97.80774000,95.06700300,4.21559700,0.00000000,3.55154300,3.89268600,0.34114300,2.18039300,1.34637400,0.02477600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,10.07303300,1.85201500,0.00000000,134.85609400,80.00101500,1.17730900,1.00000000,2.75758100,1852.01504900,0.00000000,29.56845100,8.18727500,14.16684100,22.23191800,0.15677700,0.02262900,0.18610500,0.12191600,0.02477600,0.00000000,0.18610500,0.00000000,13.63174200,2.68844300,0.00536700,0.00536700,2.68844300,0.00000000,0.00000000,0.02187300,0.02159300,0.02039100,0.01552100,0.00197300,0.00000000,0.00000000,967.94554200,1.00000000,1.00000000,1.00000000,1.00000000,0.22648500,0.00000000,0.00000000,4.74532100,0.35542600,0.35542600,3.86505300,4.74532100,-1.88062300,-5.00000000,-3.69152800,14.32724000,25.74324800,18.00108300,2.89914700,967.94554200,26.65098200,27.09945100,14.28642900,5.50291800,1.78203300,2.03349300,2.64570900,0.41386700,0.44781300,0.47250100,0.38889300,0.31417400,0.34999600,0.37033600,1.10729100,1.43740100,1.19125900,1.00491800,0.00445300,-0.00000000,-0.00000000,0.58704700,0.60544600,134.85609400,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,82.77333100,89.56259900,94.50026700,116.66783900,94.25229600,104.99891700,111.10085300,0.25002100,0.10540500,0.52327000,0.52327000,17.80000000,28.47852300,27.45766100,26.51859300,25.25847200,24.16777800,23.23478500,22.44641900,1.00000000
1998-12-17,37,351,5.07318800,2185.90695100,403.83531100,218.59070000,185.24461600,105.41474800,104.79234600,8.38360100,0.00000000,3.91504100,4.27306000,0.35802000,2.39101300,1.47442300,0.04960500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,10.40551400,2.03026800,0.00000000,131.06118800,76.60772700,1.17768400,1.00000000,2.73448200,2030.26763300,0.00000000,28.59547200,7.92528200,13.69922200,21.50035500,0.17825300,0.01755900,0.21062000,0.12804900,0.02482900,0.00000000,0.21062000,0.00000000,13.65454800,3.04545600,0.00604900,0.00604900,3.04545600,0.00000000,0.00000000,0.02247900,0.02219900,0.02099700,0.01612700,0.00252000,0.00000000,0.00000000,992.30006400,1.00000000,1.00000000,1.00000000,1.00000000,0.30766700,0.00000000,0.00000000,5.24759300,0.38105700,0.38105700,4.24611000,5.24759300,0.00000000,-2.76398500,-1.74950400,11.73434400,25.54314400,18.00310500,2.92410300,992.30006400,25.03447500,25.40299000,13.85829100,5.85129500,1.78370800,2.03219200,2.64477400,0.40417300,0.43620200,0.46245700,0.39660100,0.31480600,0.34999000,0.37025300,1.16535400,1.52364700,1.25802700,1.28536800,0.01519600,-0.00000000,-0.00000000,0.58413500,0.65234300,131.06118800,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,80.83464800,87.24034100,92.49147800,118.98028600,94.44165800,104.99689500,111.07589700,0.27128700,0.10977000,0.55607800,0.55607800,17.80000000,29.36104600,28.25885600,27.24549900,25.88617700,24.70963700,23.70271300,22.85093700,1.00000000
1998-12-18,38,352,5.12116400,2327.73365500,422.32777300,232.77337000,189.55440800,110.22415300,111.35363200,11.19558100,0.00000000,4.23311400,4.60207500,0.36896200,2.60206000,1.56117300,0.06988100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,10.73855200,2.21459200,0.00000000,127.35143300,73.84658800,1.17496100,1.00000000,2.71473900,2214.59156600,0.00000000,18.86295100,7.38414300,9.03627200,14.18267000,0.18432400,0.01165800,0.21104700,0.08675000,0.02027700,0.00000000,0.21104700,0.00000000,15.69960100,3.41594500,0.00676600,0.00676600,3.41594500,0.00000000,0.00000000,0.02287600,0.02259700,0.02139500,0.01652400,0.00288700,0.00000000,0.00000000,1017.27502900,1.00000000,1.00000000,1.00000000,1.00000000,0.39091700,0.00000000,0.00000000,2.09737600,0.32973100,0.32973100,4.57584100,2.09737600,1.93869800,0.21887200,0.16436000,11.91893000,25.35643000,18.00501300,2.94888300,1017.27502900,24.57086600,23.81148900,13.18496300,5.82123800,1.78313800,2.03098400,2.64391300,0.39802700,0.42597700,0.45669700,0.39844600,0.31543700,0.34998300,0.37017000,0.45585400,0.58582500,0.49617200,0.54719500,0.01233100,-0.00000000,-0.00000000,0.53403200,0.61743700,127.35143300,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,79.60544600,85.19530500,91.33947000,119.53387500,94.63124100,104.99498700,111.05111700,0.28770600,0.04202500,0.58763100,0.58763100,17.80000000,29.88147400,28.70856100,27.63237400,26.19263800,24.95079800,23.89189900,22.99964100,1.00000000
1998-12-19,39,353,5.16397600,2528.27039800,448.62005100,252.82704000,195.79301200,116.74419500,120.82717400,15.25567000,0.00000000,4.62193900,5.00292400,0.38098500,2.85434400,1.66915700,0.09843800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,11.12146900,2.43265800,0.00000000,131.62983700,70.23374900,1.17334400,1.00000000,2.73581900,2432.65823600,0.00000000,26.67138700,7.85404600,12.78097400,20.05367400,0.21806700,0.01276200,0.25228400,0.10798400,0.02855700,0.00000000,0.25228400,0.00000000,14.01006800,3.79505400,0.00750300,0.00750300,3.79505400,0.00000000,0.00000000,0.02343500,0.02315600,0.02195400,0.01708300,0.00341600,0.00000000,0.00000000,1042.82780900,1.00000000,1.00000000,1.00000000,1.00000000,0.47609300,0.00000000,0.00000000,3.50681100,0.40158700,0.40158700,4.97742800,3.50681100,-1.71147200,-1.43724800,0.31533800,11.55635100,25.16011000,18.00676700,2.97349500,1042.82780900,22.45996500,22.95571900,12.65191300,5.71357600,1.77956100,2.02988500,2.64312700,0.41432200,0.43228600,0.45455000,0.39856800,0.31602600,0.34997700,0.37008800,0.84696900,0.98005300,0.77457200,0.87312200,0.03209600,-0.00000000,-0.00000000,0.54577400,0.73581200,131.62983700,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,82.86450200,86.45719900,90.91008800,119.57052600,94.80779300,104.99323300,111.02650500,0.33422500,0.06736200,0.62207600,0.62207600,17.80000000,29.72207600,28.59705700,27.56130600,26.16952100,24.96221000,23.92647600,23.04802300,1.00000000
