ApsimVersion = 7.10 r0
format = csv
precision = 8
Title = Maize_MSN_M1S4N5
Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,DeltaTT,nfact_pheno,swdef_pheno,cover_green,cover_tot,sw_supply,sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sw_uptake(7),sw_uptake(8),sw_uptake(9),sw_uptake(10),sum(sw_uptake),RootDepth,n_total_uptake,n_massflow_uptake,n_diffusion_uptake,n_sd_ratio,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3_demand,n_supply_soil
09/02/1986,12,4.47378700,70.20322400,13.78271100,7.02032000,6.92133900,6.10902500,0.75234600,0.00000000,0.00000000,0.27223500,0.07336600,0.22156400,0.04507700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.37124300,0.10952000,0.00349800,159.97478500,2.02304400,1.00000000,0.00000000,156.45706100,4.99686500,1.54950300,21.00000000,1.00000000,1.00000000,0.05328800,0.05494200,2.89035300,0.16883900,0.22650000,0.01841300,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.41375200,393.00000000,0.07406800,0.07406800,0.00000000,1.00000000,0.25440000,0.29875100,0.30909300,0.32058500,0.33105300,0.33145800,0.32104600,0.34137700,0.35177600,0.37000000,89.50470700,64.87339800,42.24174900,24.87601100,13.60768600,7.06079900,5.03454900,2.14074800,1.17499500,0.55025300,0.03793900,0.07406800
10/02/1986,13,4.57725400,94.00760500,18.49520900,9.40076000,9.28793500,8.04693200,1.16034200,0.00000000,0.00000000,0.31937600,0.09845200,0.26613200,0.04687900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.69432000,0.13675900,0.00408500,158.52505500,1.94599600,1.00000000,0.00000000,195.36941300,5.83535200,2.68695100,20.70000000,1.00000000,1.00000000,0.06609400,0.06799900,3.14099700,0.15638700,0.20974100,0.05305100,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.41917900,426.00000000,0.07237300,0.07237300,0.00000000,1.00000000,0.25406000,0.29591500,0.30890900,0.31898600,0.33043900,0.33074500,0.32057400,0.34081500,0.35110400,0.37000000,90.54608900,64.30410800,42.19287500,24.78533000,13.60640000,7.07000300,5.05861400,2.15500900,1.18448600,0.54889400,0.03749500,0.07237300
10/02/1986,13,4.57725400,94.00760500,18.49520900,9.40076000,9.28793500,8.04693200,1.16034200,0.00000000,0.00000000,0.31937600,0.09845200,0.26613200,0.04687900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.69432000,0.13675900,0.00408500,158.52505500,1.94599600,1.00000000,0.00000000,195.36941300,5.83535200,2.68695100,20.70000000,1.00000000,1.00000000,0.06609400,0.06799900,3.14099700,0.15638700,0.20974100,0.05305100,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.41917900,426.00000000,0.07237300,0.07237300,0.00000000,1.00000000,0.25406000,0.29591500,0.30890900,0.31898600,0.33043900,0.33074500,0.32057400,0.34081500,0.35110400,0.37000000,90.54608900,64.30410800,42.19287500,24.78533000,13.60640000,7.07000300,5.05861400,2.15500900,1.18448600,0.54889400,0.03749500,0.07237300
11/02/1986,14,4.68089500,120.16765600,23.64308300,12.01677000,11.88536400,10.07686800,1.68085000,0.00000000,0.00000000,0.38702200,0.12598500,0.31587200,0.06339300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.01278100,0.16790800,0.00517700,157.51982900,1.88122400,1.00000000,0.00000000,239.86802900,7.39593400,4.14408000,20.73499100,1.00000000,1.00000000,0.08052600,0.08290300,3.53511000,0.19377300,0.25199500,0.13684800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.58261600,459.00000000,0.09537600,0.09537600,0.00000000,1.00000000,0.25402800,0.29326500,0.30784300,0.31936300,0.32870100,0.33031600,0.32028300,0.34044300,0.35064100,0.37000000,91.24202000,63.75307800,42.02841200,24.79362300,13.54935900,7.07416600,5.07268500,2.16481400,1.19222200,0.54641400,0.06739600,0.09537600
11/02/1986,14,4.68089500,120.16765600,23.64308300,12.01677000,11.88536400,10.07686800,1.68085000,0.00000000,0.00000000,0.38702200,0.12598500,0.31587200,0.06339300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.01278100,0.16790800,0.00517700,157.51982900,1.88122400,1.00000000,0.00000000,239.86802900,7.39593400,4.14408000,20.73499100,1.00000000,1.00000000,0.08052600,0.08290300,3.53511000,0.19377300,0.25199500,0.13684800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.58261600,459.00000000,0.09537600,0.09537600,0.00000000,1.00000000,0.25402800,0.29326500,0.30784300,0.31936300,0.32870100,0.33031600,0.32028300,0.34044300,0.35064100,0.37000000,91.24202000,63.75307800,42.02841200,24.79362300,13.54935900,7.07416600,5.07268500,2.16481400,1.19222200,0.54641400,0.06739600,0.09537600
12/02/1986,15,4.78213700,160.52468100,31.60659100,16.05247000,15.89729600,13.11378100,2.59551400,0.00000000,0.00000000,0.49203300,0.16851100,0.38334200,0.09931200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.33178100,0.20418000,0.00648700,161.77811100,1.87747500,1.00000000,0.00000000,291.68532200,9.26711300,6.00303700,20.25481700,1.00000000,1.00000000,0.09705200,0.09997600,4.57658000,0.32183400,0.36507600,0.27791600,0.00019700,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.96502300,492.00000000,0.14778900,0.14778900,0.00000000,1.00000000,0.27264800,0.30375300,0.30724900,0.31942000,0.32757100,0.33009500,0.32011800,0.34021500,0.35034300,0.37000000,87.17045600,67.25668300,41.94119600,24.78732700,13.51702800,7.07838300,5.08226900,2.17229900,1.19915100,0.54317200,0.11444000,0.14778900
12/02/1986,15,4.78213700,160.52468100,31.60659100,16.05247000,15.89729600,13.11378100,2.59551400,0.00000000,0.00000000,0.49203300,0.16851100,0.38334200,0.09931200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.33178100,0.20418000,0.00648700,161.77811100,1.87747500,1.00000000,0.00000000,291.68532200,9.26711300,6.00303700,20.25481700,1.00000000,1.00000000,0.09705200,0.09997600,4.57658000,0.32183400,0.36507600,0.27791600,0.00019700,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.96502300,492.00000000,0.14778900,0.14778900,0.00000000,1.00000000,0.27264800,0.30375300,0.30724900,0.31942000,0.32757100,0.33009500,0.32011800,0.34021500,0.35034300,0.37000000,87.17045600,67.25668300,41.94119600,24.78732700,13.51702800,7.07838300,5.08226900,2.17229900,1.19915100,0.54317200,0.11444000,0.14778900
13/02/1986,16,4.88247200,209.30443300,41.24257000,20.93044000,20.74347600,16.66178500,3.83730900,0.00000000,0.00000000,0.63291600,0.21988100,0.46445900,0.15745100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.64339400,0.24528500,0.00778500,167.18291900,1.89354400,1.00000000,0.00000000,350.40755100,11.12152600,9.26969300,20.07333700,1.00000000,1.00000000,0.11542000,0.11885700,5.00204700,0.40927300,0.49179900,0.43273500,0.01301300,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.34681900,525.00000000,0.19259000,0.19259000,0.00000000,1.00000000,0.27171700,0.30819500,0.31611500,0.32591300,0.33300000,0.33300000,0.32164600,0.34121700,0.35095400,0.37000000,75.67594100,69.40090200,46.07973900,26.89281800,14.47080000,7.41955800,5.26409000,2.22048200,1.21619200,0.54170300,0.13952900,0.19259000
13/02/1986,16,4.88247200,209.30443300,41.24257000,20.93044000,20.74347600,16.66178500,3.83730900,0.00000000,0.00000000,0.63291600,0.21988100,0.46445900,0.15745100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.64339400,0.24528500,0.00778500,167.18291900,1.89354400,1.00000000,0.00000000,350.40755100,11.12152600,9.26969300,20.07333700,1.00000000,1.00000000,0.11542000,0.11885700,5.00204700,0.40927300,0.49179900,0.43273500,0.01301300,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.34681900,525.00000000,0.19259000,0.19259000,0.00000000,1.00000000,0.27171700,0.30819500,0.31611500,0.32591300,0.33300000,0.33300000,0.32164600,0.34121700,0.35095400,0.37000000,75.67594100,69.40090200,46.07973900,26.89281800,14.47080000,7.41955800,5.26409000,2.22048200,1.21619200,0.54170300,0.13952900,0.19259000
14/02/1986,17,4.98170500,272.39236400,53.72590600,27.23924000,27.01078300,21.09985900,5.61526500,0.00000000,0.00000000,0.83362800,0.28631400,0.56334100,0.25763300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.95221400,0.29202300,0.00906900,160.92952700,1.92909600,1.00000000,0.00000000,417.17618800,12.95559500,13.70467600,19.85311900,1.00000000,1.00000000,0.13585200,0.13976200,4.49120900,0.44534600,0.72266000,0.64096200,0.08544800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.89441700,558.00000000,0.26758500,0.26758500,0.00000000,1.00000000,0.24568700,0.30036300,0.30703200,0.32248800,0.33300000,0.33300000,0.32156400,0.34146000,0.35130800,0.37000000,76.05836500,67.71292900,44.77775600,26.86126900,14.71963900,7.56009700,5.37090600,2.26223200,1.23408800,0.54133500,0.16601400,0.26758500
14/02/1986,17,4.98170500,272.39236400,53.72590600,27.23924000,27.01078300,21.09985900,5.61526500,0.00000000,0.00000000,0.83362800,0.28631400,0.56334100,0.25763300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.95221400,0.29202300,0.00906900,160.92952700,1.92909600,1.00000000,0.00000000,417.17618800,12.95559500,13.70467600,19.85311900,1.00000000,1.00000000,0.13585200,0.13976200,4.49120900,0.44534600,0.72266000,0.64096200,0.08544800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.89441700,558.00000000,0.26758500,0.26758500,0.00000000,1.00000000,0.24568700,0.30036300,0.30703200,0.32248800,0.33300000,0.33300000,0.32156400,0.34146000,0.35130800,0.37000000,76.05836500,67.71292900,44.77775600,26.86126900,14.71963900,7.56009700,5.37090600,2.26223200,1.23408800,0.54133500,0.16601400,0.26758500
15/02/1986,18,5.00000000,343.52385500,67.79722800,34.35239000,34.06991000,25.91692200,7.81039600,0.00000000,0.00000000,0.99313100,0.36114100,0.64979600,0.32889800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.25764700,0.34450500,0.01041100,163.13393400,1.88617200,1.00000000,0.00000000,492.14999700,14.87268200,20.05451800,20.75176600,1.00000000,1.00000000,0.15823300,0.16260400,5.15889000,0.50884700,0.56631100,0.49233500,0.15224100,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.71973500,591.00000000,0.23490300,0.23490300,0.00000000,1.00000000,0.27141000,0.30060400,0.30517900,0.31834800,0.33142300,0.33189600,0.32113300,0.34123100,0.35125400,0.37000000,74.55043000,68.02222400,44.46881500,26.55041900,14.71231900,7.60217400,5.43449000,2.29184200,1.24924300,0.54087600,0.15250000,0.23490300
15/02/1986,18,5.00000000,343.52385500,67.79722800,34.35239000,34.06991000,25.91692200,7.81039600,0.00000000,0.00000000,0.99313100,0.36114100,0.64979600,0.32889800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.25764700,0.34450500,0.01041100,163.13393400,1.88617200,1.00000000,0.00000000,492.14999700,14.87268200,20.05451800,20.75176600,1.00000000,1.00000000,0.15823300,0.16260400,5.15889000,0.50884700,0.56631100,0.49233500,0.15224100,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.71973500,591.00000000,0.23490300,0.23490300,0.00000000,1.00000000,0.27141000,0.30060400,0.30517900,0.31834800,0.33142300,0.33189600,0.32113300,0.34123100,0.35125400,0.37000000,74.55043000,68.02222400,44.46881500,26.55041900,14.71231900,7.60217400,5.43449000,2.29184200,1.24924300,0.54087600,0.15250000,0.23490300
16/02/1986,19,5.05751300,423.32673600,78.23738300,42.33267000,36.63526500,31.12065400,10.02738200,0.45408200,0.00000000,1.15313600,0.38833400,0.74873700,0.38377500,0.00440500,0.00000000,0.00000000,0.00000000,0.00000000,5.57690500,0.40635600,0.01178800,163.13397600,1.84256200,1.00000000,0.00000000,580.50904700,16.84041700,27.89427000,21.30000100,1.00000000,1.00000000,0.18386700,0.18866300,5.63773000,0.40662700,0.44932200,0.38109200,0.21115900,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.44820000,624.00000000,0.18792000,0.18792000,0.00000000,1.00000000,0.27523200,0.30418100,0.30636300,0.31755900,0.32887600,0.33086700,0.32064300,0.34082000,0.35095000,0.37000000,72.06507900,69.07069400,44.85026600,26.45731900,14.61692200,7.60486700,5.46395900,2.30993300,1.26093800,0.53955700,0.14566300,0.18792000
16/02/1986,19,5.05751300,423.32673600,78.23738300,42.33267000,36.63526500,31.12065400,10.02738200,0.45408200,0.00000000,1.15313600,0.38833400,0.74873700,0.38377500,0.00440500,0.00000000,0.00000000,0.00000000,0.00000000,5.57690500,0.40635600,0.01178800,163.13397600,1.84256200,1.00000000,0.00000000,580.50904700,16.84041700,27.89427000,21.30000100,1.00000000,1.00000000,0.18386700,0.18866300,5.63773000,0.40662700,0.44932200,0.38109200,0.21115900,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.44820000,624.00000000,0.18792000,0.18792000,0.00000000,1.00000000,0.27523200,0.30418100,0.30636300,0.31755900,0.32887600,0.33086700,0.32064300,0.34082000,0.35095000,0.37000000,72.06507900,69.07069400,44.85026600,26.45731900,14.61692200,7.60486700,5.46395900,2.30993300,1.26093800,0.53955700,0.14566300,0.18792000
17/02/1986,20,5.08875900,490.03374700,86.93654800,49.00337000,38.76332600,35.28061700,12.02862900,0.86397600,0.00000000,1.30735700,0.41081200,0.85754000,0.42546000,0.00643400,0.00000000,0.00000000,0.00000000,0.00000000,5.90459700,0.47779800,0.01313700,172.35452300,1.79477700,1.00000000,0.00000000,682.56793100,18.76729000,35.81208000,20.85768600,1.00000000,1.00000000,0.21250500,0.21766100,6.33432300,0.41901300,0.44477600,0.39620700,0.27147100,0.00351800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.53498600,657.00000000,0.17747600,0.17687000,0.00060500,0.99660000,0.28326800,0.30900300,0.31635900,0.32419000,0.33297700,0.33300000,0.32600000,0.34300000,0.35600000,0.37000000,53.37896300,65.72722600,51.35468300,32.50765600,18.38740700,9.63106500,6.90821400,2.73856700,1.40015500,0.57294100,0.17808100,0.17747600
17/02/1986,20,5.08875900,490.03374700,86.93654800,49.00337000,38.76332600,35.28061700,12.02862900,0.86397600,0.00000000,1.30735700,0.41081200,0.85754000,0.42546000,0.00643400,0.00000000,0.00000000,0.00000000,0.00000000,5.90459700,0.47779800,0.01313700,172.35452300,1.79477700,1.00000000,0.00000000,682.56793100,18.76729000,35.81208000,20.85768600,1.00000000,1.00000000,0.21250500,0.21766100,6.33432300,0.41901300,0.44477600,0.39620700,0.27147100,0.00351800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.53498600,657.00000000,0.17747600,0.17687000,0.00060500,0.99660000,0.28326800,0.30900300,0.31635900,0.32419000,0.33297700,0.33300000,0.32600000,0.34300000,0.35600000,0.37000000,53.37896300,65.72722600,51.35468300,32.50765600,18.38740700,9.63106500,6.90821400,2.73856700,1.40015500,0.57294100,0.17808100,0.17747600
18/02/1986,21,5.11947500,599.15526100,101.23714800,59.91553000,42.28680900,41.82160100,15.54461900,1.58411800,0.00000000,1.58952400,0.44824000,1.00506400,0.55115000,0.01316600,0.00000000,0.00000000,0.00000000,0.00000000,6.22548500,0.55557500,0.01493100,163.00901400,1.80905200,1.00000000,0.00000000,793.67853400,21.32994900,42.95938900,20.50408500,1.00000000,1.00000000,0.24254200,0.24817600,5.61052800,0.55359000,0.84797900,0.74828200,0.54635600,0.06261200,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,2.75882000,690.00000000,0.32041700,0.32041700,0.00000000,1.00000000,0.24885500,0.30015300,0.30646200,0.31895000,0.33229000,0.33279500,0.32277800,0.34284500,0.35379100,0.37000000,53.82847600,63.94017400,49.76697500,32.23808700,18.58766600,9.77712300,6.96144200,2.82284300,1.42365000,0.58267200,0.31022300,0.32041700
18/02/1986,21,5.11947500,599.15526100,101.23714800,59.91553000,42.28680900,41.82160100,15.54461900,1.58411800,0.00000000,1.58952400,0.44824000,1.00506400,0.55115000,0.01316600,0.00000000,0.00000000,0.00000000,0.00000000,6.22548500,0.55557500,0.01493100,163.00901400,1.80905200,1.00000000,0.00000000,793.67853400,21.32994900,42.95938900,20.50408500,1.00000000,1.00000000,0.24254200,0.24817600,5.61052800,0.55359000,0.84797900,0.74828200,0.54635600,0.06261200,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,2.75882000,690.00000000,0.32041700,0.32041700,0.00000000,1.00000000,0.24885500,0.30015300,0.30646200,0.31895000,0.33229000,0.33279500,0.32277800,0.34284500,0.35379100,0.37000000,53.82847600,63.94017400,49.76697500,32.23808700,18.58766600,9.77712300,6.96144200,2.82284300,1.42365000,0.58267200,0.31022300,0.32041700
19/02/1986,22,5.14973100,713.99627300,116.21912600,71.39963000,45.99198900,48.34837600,19.48713900,2.39162200,0.00000000,1.89432100,0.48751500,1.15666900,0.69298900,0.02105000,0.00000000,0.00000000,0.00000000,0.00000000,6.54093200,0.63930500,0.01767200,164.63148900,1.80925900,1.00000000,0.00000000,913.29335800,25.24585800,55.51649900,20.19717800,1.00000000,1.00000000,0.27359900,0.27998900,6.29344100,0.80825600,0.86114900,0.73266600,0.53002900,0.17528600,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.10738700,723.00000000,0.34496800,0.34496800,0.00000000,1.00000000,0.27555500,0.30115300,0.30404100,0.31592300,0.32798600,0.33132000,0.32129500,0.34176000,0.35237000,0.37000000,52.00822100,63.80909000,49.42638000,31.89939900,18.36662500,9.77608200,6.99339400,2.85724200,1.44138900,0.58722400,0.32608900,0.34496800
19/02/1986,22,5.14973100,713.99627300,116.21912600,71.39963000,45.99198900,48.34837600,19.48713900,2.39162200,0.00000000,1.89432100,0.48751500,1.15666900,0.69298900,0.02105000,0.00000000,0.00000000,0.00000000,0.00000000,6.54093200,0.63930500,0.01767200,164.63148900,1.80925900,1.00000000,0.00000000,913.29335800,25.24585800,55.51649900,20.19717800,1.00000000,1.00000000,0.27359900,0.27998900,6.29344100,0.80825600,0.86114900,0.73266600,0.53002900,0.17528600,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.10738700,723.00000000,0.34496800,0.34496800,0.00000000,1.00000000,0.27555500,0.30115300,0.30404100,0.31592300,0.32798600,0.33132000,0.32129500,0.34176000,0.35237000,0.37000000,52.00822100,63.80909000,49.42638000,31.89939900,18.36662500,9.77608200,6.99339400,2.85724200,1.44138900,0.58722400,0.32608900,0.34496800
20/02/1986,23,5.18064100,861.06728800,135.47118100,86.10673000,50.75334900,56.40058700,24.83108100,3.48616400,0.00000000,2.22273100,0.53589200,1.31117000,0.85421000,0.03015800,0.00000000,0.00000000,0.00000000,0.00000000,6.85165800,0.72983200,0.02047200,171.45929700,1.79653700,1.00000000,0.00000000,1042.61691800,29.24632700,69.59692400,20.63331300,1.00000000,1.00000000,0.30574500,0.31281500,6.97602700,0.87467900,0.98387900,0.87898200,0.61932000,0.39347900,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.75033900,756.00000000,0.37776200,0.36173700,0.01602500,0.95930700,0.27455700,0.30511400,0.31314000,0.32187100,0.33037700,0.33300000,0.32600000,0.34300000,0.35600000,0.37000000,36.09550900,55.55532800,52.50483700,37.94585000,23.21569600,12.82299500,9.35452900,3.62372600,1.69498500,0.65793900,0.39378600,0.37776200
20/02/1986,23,5.18064100,861.06728800,135.47118100,86.10673000,50.75334900,56.40058700,24.83108100,3.48616400,0.00000000,2.22273100,0.53589200,1.31117000,0.85421000,0.03015800,0.00000000,0.00000000,0.00000000,0.00000000,6.85165800,0.72983200,0.02047200,171.45929700,1.79653700,1.00000000,0.00000000,1042.61691800,29.24632700,69.59692400,20.63331300,1.00000000,1.00000000,0.30574500,0.31281500,6.97602700,0.87467900,0.98387900,0.87898200,0.61932000,0.39347900,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.75033900,756.00000000,0.37776200,0.36173700,0.01602500,0.95930700,0.27455700,0.30511400,0.31314000,0.32187100,0.33037700,0.33300000,0.32600000,0.34300000,0.35600000,0.37000000,36.09550900,55.55532800,52.50483700,37.94585000,23.21569600,12.82299500,9.35452900,3.62372600,1.69498500,0.65793900,0.39378600,0.37776200
21/02/1986,24,5.21253800,1014.12032500,155.50155100,101.41203000,55.70259200,64.42990400,30.68408300,4.68497200,0.00000000,2.57497500,0.58291300,1.48037600,1.02380700,0.03991900,0.00000000,0.00000000,0.00000000,0.00000000,7.16909400,0.83054500,0.02336200,160.66976200,1.78241500,1.00000000,0.00000000,1186.49325400,33.37460500,88.68243400,21.29251500,1.00000000,1.00000000,0.33984000,0.34750600,6.43626800,0.56898100,0.91625400,0.82603900,0.60144600,0.62338700,0.00024500,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.53635200,789.00000000,0.40033700,0.33758100,0.06275600,0.86448500,0.24373800,0.29653700,0.30472100,0.31721100,0.32681200,0.33157600,0.32235200,0.34254600,0.35358300,0.37000000,36.51273300,53.92820400,50.95981600,37.38522700,23.01620700,12.83162600,9.33897100,3.71702600,1.72343300,0.67024700,0.46309200,0.40033700
21/02/1986,24,5.21253800,1014.12032500,155.50155100,101.41203000,55.70259200,64.42990400,30.68408300,4.68497200,0.00000000,2.57497500,0.58291300,1.48037600,1.02380700,0.03991900,0.00000000,0.00000000,0.00000000,0.00000000,7.16909400,0.83054500,0.02336200,160.66976200,1.78241500,1.00000000,0.00000000,1186.49325400,33.37460500,88.68243400,21.29251500,1.00000000,1.00000000,0.33984000,0.34750600,6.43626800,0.56898100,0.91625400,0.82603900,0.60144600,0.62338700,0.00024500,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.53635200,789.00000000,0.40033700,0.33758100,0.06275600,0.86448500,0.24373800,0.29653700,0.30472100,0.31721100,0.32681200,0.33157600,0.32235200,0.34254600,0.35358300,0.37000000,36.51273300,53.92820400,50.95981600,37.38522700,23.01620700,12.83162600,9.33897100,3.71702600,1.72343300,0.67024700,0.46309200,0.40033700
22/02/1986,25,5.24367500,1172.97530000,176.30128600,117.29753000,60.83340100,72.42117100,37.05653900,5.99017400,0.00000000,2.98306900,0.63500500,1.67554100,1.22155600,0.05153100,0.00000000,0.00000000,0.00000000,0.00000000,7.49667100,0.94329500,0.02618300,163.93565800,1.77626300,1.00000000,0.00000000,1347.56498200,37.40443500,109.58601400,20.78475100,1.00000000,1.00000000,0.37602700,0.38414200,7.18325700,0.96681100,1.01318700,0.85724600,0.60445600,0.66318500,0.02763000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,4.13251400,822.00000000,0.46135100,0.37607600,0.08527600,0.84399700,0.27691800,0.30108700,0.30362400,0.31352700,0.32165300,0.32998200,0.32087100,0.34137400,0.35203600,0.37000000,34.52893800,53.43298300,50.60677300,36.78049900,22.56740600,12.76787300,9.33060500,3.74460000,1.74158900,0.67501000,0.54662700,0.46135100
22/02/1986,25,5.24367500,1172.97530000,176.30128600,117.29753000,60.83340100,72.42117100,37.05653900,5.99017400,0.00000000,2.98306900,0.63500500,1.67554100,1.22155600,0.05153100,0.00000000,0.00000000,0.00000000,0.00000000,7.49667100,0.94329500,0.02618300,163.93565800,1.77626300,1.00000000,0.00000000,1347.56498200,37.40443500,109.58601400,20.78475100,1.00000000,1.00000000,0.37602700,0.38414200,7.18325700,0.96681100,1.01318700,0.85724600,0.60445600,0.66318500,0.02763000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,4.13251400,822.00000000,0.46135100,0.37607600,0.08527600,0.84399700,0.27691800,0.30108700,0.30362400,0.31352700,0.32165300,0.32998200,0.32087100,0.34137400,0.35203600,0.37000000,34.52893800,53.43298300,50.60677300,36.78049900,22.56740600,12.76787300,9.33060500,3.74460000,1.74158900,0.67501000,0.54662700,0.46135100
23/02/1986,26,5.27434700,1358.98325800,200.70565700,135.89833000,66.84999700,81.40353100,44.86303400,7.58909500,0.00000000,3.46287200,0.69756400,1.88524000,1.47313600,0.06651500,0.00000000,0.00000000,0.00000000,0.00000000,7.81643600,1.06187300,0.02896200,162.38357200,1.77539200,1.00000000,0.00000000,1516.96083800,41.37409400,132.34478800,20.47439900,1.00000000,1.00000000,0.41194600,0.42040000,7.29861600,1.17733800,1.24880900,1.04859800,0.70761300,0.77082600,0.14110600,-0.00000000,-0.00000000,-0.00000000,-0.00000000,5.09429100,855.00000000,0.54363200,0.44938100,0.09425100,0.85224400,0.27586100,0.30107300,0.30316500,0.30976600,0.31689200,0.32807100,0.32026100,0.34059500,0.35102700,0.37000000,32.53392000,52.05117800,50.36764500,36.19693400,22.12190600,12.67851400,9.32360600,3.75377000,1.75246900,0.67472000,0.63788300,0.54363200
23/02/1986,26,5.27434700,1358.98325800,200.70565700,135.89833000,66.84999700,81.40353100,44.86303400,7.58909500,0.00000000,3.46287200,0.69756400,1.88524000,1.47313600,0.06651500,0.00000000,0.00000000,0.00000000,0.00000000,7.81643600,1.06187300,0.02896200,162.38357200,1.77539200,1.00000000,0.00000000,1516.96083800,41.37409400,132.34478800,20.47439900,1.00000000,1.00000000,0.41194600,0.42040000,7.29861600,1.17733800,1.24880900,1.04859800,0.70761300,0.77082600,0.14110600,-0.00000000,-0.00000000,-0.00000000,-0.00000000,5.09429100,855.00000000,0.54363200,0.44938100,0.09425100,0.85224400,0.27586100,0.30107300,0.30316500,0.30976600,0.31689200,0.32807100,0.32026100,0.34059500,0.35102700,0.37000000,32.53392000,52.05117800,50.36764500,36.19693400,22.12190600,12.67851400,9.32360600,3.75377000,1.75246900,0.67472000,0.63788300,0.54363200
24/02/1986,27,5.30480400,1574.66263000,229.04475900,157.46626000,73.83371600,91.40326500,54.28822300,9.51955500,0.00000000,3.96466200,0.76445200,2.09694500,1.74335800,0.08283200,0.00000000,0.00000000,0.00000000,0.00000000,8.13142700,1.18656700,0.03172100,172.25516100,1.76723700,1.00000000,0.00000000,1695.09558200,45.31595200,160.22512800,20.33101800,1.00000000,1.00000000,0.44749000,0.45618400,8.05816800,1.22474700,1.30806100,1.16565900,0.82130900,0.88119600,0.34403000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,5.74500200,888.00000000,0.57007300,0.41806600,0.15200800,0.78948700,0.27727300,0.30321000,0.31122900,0.32052500,0.32712500,0.33070700,0.32600000,0.34300000,0.35600000,0.37000000,18.90959000,37.67097500,45.96021700,41.02673300,29.55836700,18.41574300,14.82646500,5.87161000,2.50390200,0.89108400,0.72208100,0.57007300
