ApsimVersion = 7.10 r0
format = csv
precision = 8
Title = Maize_Exp1 2ND Yr3_3
Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,DeltaTT,nfact_pheno,swdef_pheno,cover_green,cover_tot,sw_supply,sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sw_uptake(7),sum(sw_uptake),RootDepth,n_total_uptake,n_massflow_uptake,n_diffusion_uptake,n_sd_ratio,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3_demand,n_supply_soil,RUE,TE,nfact_photo,temp_stress,AccumTT,GrainTempFactor
02/02/2001,30,5.41762100,1242.92481200,174.87404700,124.29248000,52.36022900,80.31831300,35.46789900,6.72760600,0.00000000,3.22856900,0.53701100,2.05216300,1.08420200,0.05937400,0.00000000,0.00000000,0.00000000,0.00000000,7.75830800,1.26358700,0.02523400,296.89387500,1.62407700,1.00000000,0.00000000,1805.12448900,36.04910900,118.39757500,15.03500000,1.00000000,1.00000000,0.46836300,0.47502800,17.83754500,0.05595700,0.06113900,0.14017300,0.09540800,0.00198200,-0.00000000,-0.00000000,0.35465900,1003.17425800,0.24120700,0.01005200,0.23115500,0.51064100,0.44725000,0.46459200,0.49453300,0.45967900,0.40599200,0.41180000,0.38054000,47.38123300,30.70824100,24.08997300,13.29293000,10.90442700,10.39961700,10.33883400,0.47236200,0.24120700,5.48422600,275.82852300,0.97011900,1.00000000,532.91645600,1.00000000
03/02/2001,31,5.44755400,1298.41987700,181.99427900,129.84199000,54.08684600,82.81074100,37.87588400,7.22080800,0.00000000,3.45972100,0.55501800,2.21362500,1.14600300,0.06386600,0.00000000,0.00000000,0.00000000,0.00000000,7.98961600,1.36239900,0.02779900,329.33096300,1.62480000,1.00000000,0.00000000,1946.28394800,39.71299300,126.67106600,16.70000100,1.00000000,1.00000000,0.49399000,0.50097500,18.40502500,0.05716500,0.06239400,0.14304900,0.10470000,0.00614200,-0.00000000,-0.00000000,0.37345100,1036.17425800,0.25023300,0.00973700,0.24049600,0.50992100,0.44744000,0.46458400,0.49452300,0.47465100,0.43497900,0.44500000,0.41135900,29.33877600,30.10028600,31.51286100,16.89651900,12.40047900,11.44481800,11.09642100,0.49072800,0.25023300,5.54950600,273.50014800,0.97019000,1.00000000,549.61645700,1.00000000
04/02/2001,32,5.48035500,1511.39055000,210.03496400,151.13906000,61.00670500,92.48614200,47.37558600,9.16653000,0.00000000,3.85441000,0.60414700,2.41085600,1.32734600,0.07623200,0.00000000,0.00000000,0.00000000,0.00000000,8.24653900,1.47483500,0.03061000,335.07908600,1.63466100,1.00000000,0.00000000,2106.90761400,43.72790800,135.27101100,18.29999900,1.00000000,1.00000000,0.52165200,0.52891800,18.50769800,0.39634300,0.45940300,1.05326600,0.77090100,0.08512600,-0.00000000,-0.00000000,2.76504000,1069.17425800,0.44492700,0.06799800,0.37693000,0.54136800,0.43421800,0.46193700,0.49148900,0.47243000,0.43471600,0.44500000,0.43600000,21.93451500,27.53693400,32.99380900,17.79087300,12.65072300,11.59496800,11.67420200,0.82185700,0.44492700,21.29706700,142.55117800,0.97114200,1.00000000,567.91645600,1.00000000
05/02/2001,33,5.51044000,1759.18809400,242.70355900,175.91881000,69.06201000,103.39344700,58.75155500,11.49654800,0.00000000,4.28138100,0.66273200,2.61098500,1.53661000,0.09038100,0.00000000,0.00000000,0.00000000,0.00000000,8.52807800,1.60109500,0.03318700,323.60170700,1.63075000,1.00000000,0.00000000,2287.27861000,47.41044100,169.19851700,16.78500000,1.00000000,1.00000000,0.55091700,0.55830700,17.98129600,0.50654400,0.66079700,1.51381100,1.12746000,0.20336300,-0.00000000,-0.00000000,4.01197300,1102.17425800,0.48676500,0.09376300,0.39300200,0.46278300,0.40797500,0.45303700,0.48111300,0.46679100,0.43278800,0.44454000,0.42956200,20.22346300,25.76829900,31.22589100,17.14598100,12.37798500,11.58078900,11.45448200,1.05182100,0.48676500,24.77975400,111.06057900,0.97076800,1.00000000,584.70145600,1.00000000
06/02/2001,34,5.53957600,1947.86723700,267.50660800,194.78672000,75.15029800,111.36023500,67.67237200,13.32370300,0.00000000,4.70276500,0.71141800,2.89400900,1.66303600,0.09908400,0.00000000,0.00000000,0.00000000,0.00000000,8.99432800,1.81515700,0.03568400,312.33538400,1.59435800,1.00000000,0.00000000,2593.08125200,50.97669500,209.82698100,16.25499900,1.00000000,1.00000000,0.59650000,0.60363500,17.58490900,0.36204300,0.48211000,1.13171900,0.84999800,0.22836400,-0.00000000,-0.00000000,3.05423400,1135.17425800,0.47139500,0.06751400,0.40388100,0.36956700,0.39655200,0.44183700,0.47342500,0.46107900,0.42936400,0.44321600,0.42465800,19.10211900,24.03166800,29.54861500,16.37982200,11.96969200,11.53335800,11.28166800,1.27553200,0.47139500,18.86791400,108.63300100,0.96705200,1.00000000,600.95645500,1.00000000
07/02/2001,35,5.56857700,2080.08905800,284.79851000,208.00891000,79.36331700,116.56497400,74.20791100,14.66230800,0.00000000,5.12773100,0.75424900,3.17951100,1.79033800,0.10808400,0.00000000,0.00000000,0.00000000,0.00000000,9.44585500,2.02127400,0.03816900,303.10985600,1.57302300,1.00000000,0.00000000,2887.53489000,54.52649400,241.68704200,16.17999900,1.00000000,1.00000000,0.63601300,0.64289400,17.46939000,0.20478100,0.27694500,0.65789700,0.49460300,0.18452200,-0.00000000,-0.00000000,1.81874700,1168.17425800,0.46922000,0.03791900,0.43130100,0.33671800,0.38976500,0.43549400,0.46844800,0.45629900,0.42532400,0.44103300,0.42057000,18.06577100,22.58006100,27.93733600,15.54509700,11.44588600,11.45391300,11.13554700,1.39350900,0.46922000,13.22218200,127.00143000,0.96466100,1.00000000,617.13645400,1.00000000
08/02/2001,36,5.59602700,2210.50558500,301.85575300,221.05056000,83.50833600,121.40591400,80.90707700,16.03442600,0.00000000,5.53202900,0.79257800,3.44607000,1.91602000,0.11717400,0.00000000,0.00000000,0.00000000,0.00000000,9.89530000,2.20622600,0.04052100,296.53616700,1.56197500,1.00000000,0.00000000,3151.75211300,57.88651800,265.02825900,15.31500100,1.00000000,1.00000000,0.66816400,0.67481900,17.67036600,0.17696000,0.23461300,0.56000900,0.41951200,0.20632800,-0.00000000,-0.00000000,1.59742200,1201.17425800,0.44413500,0.03126600,0.41286900,0.30038400,0.38932000,0.43145200,0.46462400,0.45195800,0.42104600,0.43824300,0.41687200,17.09489100,21.35310000,26.46345900,14.73829400,10.87698300,11.35161500,11.00432100,1.47855800,0.44413500,13.04165300,144.26416500,0.96335700,1.00000000,632.45145500,1.00000000
09/02/2001,37,5.62602300,2458.90823700,334.58655700,245.89082000,91.53860700,130.19482100,94.11372700,18.73940200,0.00000000,5.96998300,0.83835400,3.71815900,2.06763100,0.12820900,0.00000000,0.00000000,0.00000000,0.00000000,10.32071700,2.39468300,0.04309100,289.21445500,1.55267300,1.00000000,0.00000000,3420.97554300,61.55808100,288.95385700,16.73500000,1.00000000,1.00000000,0.69800400,0.70444100,17.83543600,0.35950900,0.50718900,1.21262600,0.90331800,0.56191600,0.00000100,-0.00000000,3.54455800,1234.17425800,0.48531500,0.06509500,0.42022000,0.26384700,0.37820100,0.42675600,0.45934700,0.44637600,0.41567500,0.43503500,0.41332100,16.15673300,20.10273600,24.88826000,13.86361500,10.21705100,11.23294400,10.88124600,1.83938200,0.48531500,24.84026500,124.99075600,0.96222300,1.00000000,649.18645500,1.00000000
10/02/2001,38,5.65428200,2758.60536800,374.13214600,275.86054000,101.24553500,140.26236100,110.52375700,22.10049300,0.00000000,6.37983000,0.88404700,3.98308700,2.19988300,0.13788300,0.00000000,0.00000000,0.00000000,0.00000000,10.78557800,2.59145500,0.04551200,280.28389700,1.53700800,1.00000000,0.00000000,3702.07829200,65.01707600,336.12045300,15.76611000,1.00000000,1.00000000,0.72630100,0.73245900,17.43283300,0.58424400,0.89541200,2.14069400,1.58723500,1.03818400,0.00434100,-0.00000000,6.25010900,1267.17425800,0.45721700,0.10870100,0.34851600,0.20005000,0.36474300,0.42053000,0.45189200,0.43917300,0.40885100,0.43120300,0.40969000,15.35656700,18.96703500,23.43495600,13.04470700,9.61159800,11.04587700,10.75999400,2.28551300,0.45721700,29.96971300,83.59165300,0.96023400,1.00000000,664.95256500,1.00000000
11/02/2001,39,5.68304100,3006.84475200,406.75494800,300.68448000,109.23494400,148.03539900,124.51785200,24.96675400,0.00000000,6.79586200,0.93155100,4.22552500,2.35740700,0.14958200,0.00000000,0.00000000,0.00000000,0.00000000,11.22352500,2.76267900,0.04906800,269.51935200,1.52950300,1.00000000,0.00000000,3946.68386600,70.09708500,394.72769200,16.04500000,1.00000000,1.00000000,0.74875800,0.75484700,16.79039000,0.43420100,0.71281600,1.70349000,1.27646800,0.83384100,0.01887200,-0.00000000,4.97968800,1300.17425800,0.46530500,0.08258800,0.38271700,0.17853000,0.35470700,0.41547800,0.44578100,0.43507700,0.40341600,0.42663800,0.40579300,14.62225200,17.83448200,21.99026700,12.27315800,8.99475800,10.77801000,10.63526200,2.60631200,0.46530500,24.82393800,83.70075300,0.95924500,1.00000000,680.99756500,1.00000000
12/02/2001,40,5.71332300,3268.74114200,441.10284200,326.87411000,117.65905500,155.72361200,139.65337500,28.06680000,0.00000000,7.23253100,0.98297500,4.45832100,2.54127000,0.16347800,0.00000000,0.00000000,0.00000000,0.00000000,11.66922000,2.92087100,0.05405500,260.54689800,1.52636700,1.00000000,0.00000000,4172.67338900,77.22080300,444.70660400,16.89500000,1.00000000,1.00000000,0.76786500,0.77405500,16.30664300,0.35162200,0.62306900,1.48920500,1.12581100,0.73440200,0.04170300,-0.00000000,4.36581200,1333.17425800,0.48995500,0.06855300,0.42140200,0.16759500,0.34521200,0.41099400,0.44044600,0.43145500,0.39994400,0.42222500,0.40176500,13.93056200,16.66427200,20.50758400,11.45914700,8.37777700,10.43292800,10.51026300,2.92345100,0.48995500,26.18963900,97.82031400,0.95882500,1.00000000,697.89256500,1.00000000
13/02/2001,41,5.74243900,3595.49901600,484.06889000,359.54990000,128.20674600,164.86034600,158.97712100,32.02467600,0.00000000,7.65029500,1.03433000,4.67475300,2.72284000,0.17738100,0.00000000,0.00000000,0.00000000,0.00000000,12.13852500,3.07045900,0.05884900,252.49293100,1.52249300,1.00000000,0.00000000,4386.37059700,84.07016000,498.76205400,16.24431100,1.00000000,1.00000000,0.78459400,0.79084000,15.91330800,0.50748200,0.99706200,2.38445400,1.81634400,1.19142300,0.12526200,-0.00000000,7.02202700,1366.17425800,0.47108500,0.12331900,0.34776600,0.14087100,0.33328700,0.40398900,0.43217300,0.42545400,0.39602900,0.41814000,0.39780300,32.55846400,15.69923600,19.27366400,10.80041400,7.91143100,10.10663700,10.39010000,3.34409100,0.47108500,32.67578700,74.04982200,0.95830000,1.00000000,714.13687600,1.00000000
14/02/2001,42,5.77266800,3933.50490000,528.49655500,393.35049000,139.10452700,173.77045100,179.41153900,36.21003900,0.00000000,8.08175600,1.08988500,4.86737200,2.93879400,0.19418300,0.00000000,0.00000000,0.00000000,0.00000000,12.58975600,3.19531400,0.06382700,242.90000900,1.52328400,1.00000000,0.00000000,4564.73440100,91.18122800,567.77545200,16.86500000,1.00000000,1.00000000,0.79763000,0.80398600,15.39549800,0.46448800,0.96695500,2.31447300,1.78087500,1.18161600,0.20071600,-0.00000000,6.90912400,1399.17425800,0.48908500,0.13676300,0.35232200,0.13010600,0.32590400,0.39719700,0.42419500,0.41941000,0.39233800,0.41497200,0.39417100,54.29940800,14.85335700,18.19199800,10.21472500,7.50150700,9.77440000,10.28229400,3.75913400,0.48908500,33.80058800,75.31734700,0.95840800,1.00000000,731.00187600,1.00000000
15/02/2001,43,5.80258300,4289.61076500,575.30828500,428.96108000,150.57781100,182.66510800,201.35988300,40.70548300,0.00000000,8.50662500,1.14684600,5.04172300,3.16536100,0.21210200,0.00000000,0.00000000,0.00000000,0.00000000,13.05822800,3.30647100,0.06875300,236.77229700,1.52480500,1.00000000,0.00000000,4723.53040500,98.21850800,640.75549300,16.69000000,1.00000000,1.00000000,0.80857100,0.81503900,15.22481700,0.65350000,1.10418000,2.64413500,2.05502500,1.37926800,0.34705700,-0.00000000,8.18316400,1432.17425800,0.48401000,0.19222900,0.29178100,0.11614800,0.33669900,0.38959400,0.41516700,0.41245800,0.38796600,0.41226300,0.39096400,74.88750500,14.19870900,17.34245500,9.76783400,7.19952100,9.50036300,10.18938800,4.16717100,0.48401000,35.61058700,66.25367900,0.95861400,1.00000000,747.69187500,1.00000000
16/02/2001,44,5.82972900,4457.81283600,597.13265800,445.78128000,155.82732400,186.51883600,211.91842300,42.86807500,0.00000000,8.89184500,1.19853800,5.19207900,3.37755100,0.22928900,0.00000000,0.00000000,0.00000000,0.00000000,13.52183900,3.39826700,0.07322300,226.92292400,1.52786100,1.00000000,0.00000000,4854.66725500,104.60434400,719.14245600,15.14500000,1.00000000,1.00000000,0.81715800,0.82373100,14.70797500,0.13466000,0.23842300,0.57136100,0.44931900,0.30560000,0.10787500,-0.00000000,1.80723700,1465.17425800,0.43920500,0.04546800,0.39373700,0.10624500,0.33216300,0.38776900,0.41309400,0.41086600,0.38715300,0.41115700,0.38815000,92.15541100,13.68406200,16.69612300,9.38936900,6.91254500,9.16370900,10.11090400,4.13387800,0.43920500,16.82020700,136.88919100,0.95902600,1.00000000,762.83687500,1.00000000
17/02/2001,45,5.85603100,4771.25956100,638.26757100,477.12596000,165.85941100,193.51980700,231.92296200,46.96539100,0.00000000,9.26325700,1.25028200,5.31365900,3.60345600,0.24787600,0.00000000,0.00000000,0.00000000,0.00000000,13.94253400,3.46568600,0.07755400,223.22939700,1.53322000,1.00000000,0.00000000,4950.98025400,110.79169400,756.85150100,14.67426000,1.00000000,1.00000000,0.82321900,0.82994300,14.72044300,0.32930100,0.64415700,1.54519600,1.21870300,0.83265600,0.38768400,-0.00000000,4.95769700,1498.17425800,0.42555400,0.12620500,0.29934900,0.09618800,0.32298900,0.38321500,0.40778300,0.40671200,0.38457600,0.40945100,0.38594800,105.97560100,13.20261200,16.08048600,9.05028600,6.67113200,8.86427000,10.05095300,4.42419700,0.42555400,31.34467200,93.06891700,0.95973800,1.00000000,777.51113400,1.00000000
18/02/2001,46,5.88092000,5007.46019300,669.11933600,500.74602000,173.32231300,198.49358500,247.20748300,50.09595500,0.00000000,9.61345600,1.30027100,5.41622500,3.82724700,0.26664100,0.00000000,0.00000000,0.00000000,0.00000000,14.35015200,3.51864700,0.08165300,216.92158500,1.53929200,1.00000000,0.00000000,5026.63854200,116.64659300,828.29626500,13.88580000,1.00000000,1.00000000,0.82783900,0.83472600,14.54136300,0.17453400,0.36980100,0.88812500,0.70559800,0.48638700,0.29124100,-0.00000000,2.91568600,1531.17425800,0.40268800,0.07359700,0.32909100,0.08889600,0.31686600,0.38048800,0.40468400,0.40427400,0.38314300,0.40841100,0.38416400,116.11014600,12.76801900,15.53249100,8.73451900,6.43493600,8.52100800,10.00456400,4.52986900,0.40268800,23.62006300,117.80002700,0.96053000,1.00000000,791.39693500,1.00000000
19/02/2001,47,5.90684800,5307.70222800,708.46041600,530.77022000,182.88365600,203.74247500,267.56808700,54.26619900,0.00000000,9.97669700,1.35393100,5.50418300,4.07599000,0.28785900,0.00000000,0.00000000,0.00000000,0.00000000,14.73586900,3.55832400,0.08592200,215.39312400,1.54684700,1.00000000,0.00000000,5083.32038900,122.74595500,882.88385000,14.46558000,1.00000000,1.00000000,0.83122100,0.83831800,14.57237600,0.37949800,0.66153400,1.58995200,1.26874400,0.87983600,0.56211500,0.00094800,5.34262700,1564.17425800,0.41950200,0.14960500,0.26989700,0.08763800,0.32647700,0.37588200,0.39925700,0.39996200,0.38039000,0.40646900,0.38291100,122.89228100,12.38084400,15.03306200,8.46246100,6.24359800,8.25553900,9.94462600,4.78674200,0.41950200,30.02420400,81.89304100,0.96149500,1.00000000,805.86251500,1.00000000
20/02/2001,48,5.93235600,5616.27483600,748.89068600,561.62748000,192.70078500,209.22107600,288.42975400,58.53907100,0.00000000,10.33261400,1.40801300,5.58954300,4.32009500,0.30905000,0.00000000,0.00000000,0.00000000,0.00000000,15.13769000,3.59990600,0.09012300,211.33822300,1.55269200,1.00000000,0.00000000,5142.72236600,128.74651700,955.60028100,14.23126200,1.00000000,1.00000000,0.83469300,0.84197700,14.30660800,0.40070800,0.60155000,1.44621600,1.16309600,0.81416400,0.52548600,0.00523800,4.95645900,1597.17425800,0.41270700,0.15044000,0.26226600,0.08199700,0.33443700,0.37174600,0.39432700,0.39600800,0.37784400,0.40464800,0.38202100,127.04965200,12.04991200,14.60367600,8.22796400,6.07835800,8.02529600,9.87072800,5.03317600,0.41270700,30.85726100,89.06817000,0.96222500,1.00000000,820.09377700,1.00000000
21/02/2001,49,5.96167900,5982.09144400,796.87426600,598.20914000,204.38733100,214.56647300,314.11961300,63.80084900,0.00000000,10.74010000,1.47215100,5.67581600,4.60958500,0.33469500,0.00000000,0.00000000,0.00000000,0.00000000,15.53300300,3.64011700,0.09495100,204.91039300,1.55924000,1.00000000,0.00000000,5200.16735600,135.64465400,1030.10632300,16.36000100,1.00000000,1.00000000,0.83798400,0.84549600,13.79266800,0.53626500,0.90452600,2.17620600,1.76304000,1.24511800,0.80787200,0.02059500,7.45362200,1630.17425800,0.47444000,0.21619600,0.25824400,0.08780000,0.32258100,0.36555600,0.38697900,0.39005800,0.37385200,0.40188500,0.38134600,129.58566300,11.65387600,14.08657600,7.95100700,5.88688900,7.76999500,9.76999300,5.40364700,0.47444000,36.58166100,67.69308800,0.96302700,1.00000000,836.45377800,1.00000000
22/02/2001,50,5.99275900,6318.90144300,840.94745700,631.89014000,215.09328700,220.50012300,336.88948800,68.46455900,0.00000000,11.17006700,1.54210000,5.76826000,4.91290100,0.36227000,0.00000000,0.00000000,0.00000000,0.00000000,15.98744800,3.68664900,0.10019700,196.13557400,1.56463500,1.00000000,0.00000000,5266.64080100,143.13890100,1121.85571300,17.34000100,1.00000000,1.00000000,0.84171000,0.84944400,13.09591100,0.49886600,0.95778800,2.30683200,1.89039200,1.35239900,0.88573700,0.04315400,7.93516800,1663.17425800,0.50286000,0.21586500,0.28699500,0.08975100,0.31156200,0.35899500,0.37921400,0.38369200,0.36948900,0.39886300,0.38079800,130.87777700,11.22092000,13.52343400,7.64246000,5.66698700,7.47253400,9.61608800,5.60285000,0.50286000,33.68100000,55.58588300,0.96367600,1.00000000,853.79377900,1.00000000
23/02/2001,51,6.00000000,6690.90012600,889.45666200,669.09001000,226.93905700,219.96369000,367.76537900,74.78853600,0.00000000,11.58978600,1.61708100,5.75691700,5.29793900,0.39695100,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.67768000,0.10916600,186.82472200,1.56536700,1.00000000,0.00000000,5253.82810100,155.95160000,1203.17675800,17.16500000,1.00000000,1.00000000,0.84099800,0.84944400,12.36451200,0.40827000,0.93461700,2.25413400,1.87107700,1.35777400,0.89891400,0.07210400,7.79689100,1696.17425800,0.49778500,0.19240400,0.30538100,0.08993600,0.30044100,0.35257900,0.37164200,0.37739700,0.36509600,0.39579700,0.38031800,131.40600600,10.77069200,12.94036900,7.31415000,5.42474800,7.13695700,9.38911500,5.53486300,0.49778500,37.19986800,58.99251900,0.96376300,1.00000000,870.95877900,1.00000000
24/02/2001,52,6.50667200,7054.97067600,936.88429600,705.49707000,238.49950700,219.42381900,397.98323500,80.97773500,0.00000000,11.93552800,1.76908000,5.74549600,5.57370700,0.46692600,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.66865300,0.11819200,232.26864600,1.56610500,1.00000000,0.00000000,5240.93329300,168.84640900,1313.44775400,17.27500000,1.00000000,1.00000000,0.84027900,0.84944400,17.11651900,1.39301700,1.54869400,2.45782200,1.42835700,1.04998300,0.70308200,0.08474100,8.66569500,1729.17425800,0.50097500,0.34651400,0.15446100,0.16950100,0.43414600,0.45360800,0.41363100,0.37279300,0.36171800,0.39338400,0.37994000,87.17971800,41.57199100,21.76044300,7.20115600,5.34903200,7.04089300,9.32748000,2.95558900,0.50097500,36.40705500,71.91137300,0.96385000,1.00000000,888.23377800,0.99048700
25/02/2001,53,6.78758900,7410.97166400,983.22868300,741.09717000,249.77054000,218.89707400,427.53131700,87.02975200,0.00000000,12.10458600,2.08527900,5.73434500,5.59679300,0.61289800,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.65984600,0.12699900,222.34840400,1.56682700,1.00000000,0.00000000,5228.35199100,181.42771100,1421.36865200,16.85500000,1.00000000,1.00000000,0.83957400,0.84944400,16.30723900,1.25229600,1.50760000,2.50279300,1.42748900,1.06005000,0.71582400,0.12134100,8.58739400,1762.17425800,0.48879500,0.33243500,0.15636000,0.36188000,0.41019000,0.44080900,0.41008200,0.36819000,0.35830000,0.39089200,0.37957300,84.77208700,40.52358200,22.07894100,7.09016800,5.27396700,6.94418300,9.25516600,1.35071100,0.48879500,35.60009900,67.60367600,0.96393600,1.00000000,905.08877800,0.98388000
26/02/2001,54,7.00000000,7785.57024800,1022.90722100,778.55702000,252.53000700,218.35628700,464.99117500,87.02975200,0.00000000,12.25579700,2.43172200,5.72289100,5.59679300,0.76410900,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.65080500,0.13604100,212.42110100,1.56757000,1.00000000,0.00000000,5215.43530500,194.34439600,1526.89758300,17.30430800,1.00000000,1.00000000,0.83884700,0.84944400,15.51150000,1.38848500,1.72491800,2.96899900,1.69522900,1.27238200,0.86689400,0.19735300,10.11425900,1795.17425800,0.50182500,0.38147400,0.12035100,0.58745600,0.39270500,0.42485900,0.40188100,0.36267600,0.35416800,0.38790100,0.37894800,83.42272900,38.70850800,21.76304200,6.97127100,5.19722400,6.85155100,9.18226200,0.85423400,0.50182500,37.45985800,57.44945000,0.96402300,1.00000000,922.39308600,0.96586100
27/02/2001,55,7.13699500,8143.57178600,1060.73160000,814.35718000,255.13956000,217.77095900,500.79132900,87.02975200,0.00000000,12.39134800,2.70497000,5.71048600,5.62615500,0.87029800,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.64101800,0.14582700,200.87429800,1.56837600,1.00000000,0.00000000,5201.45476000,208.32494200,1660.68273900,18.72954700,1.00000000,1.00000000,0.83805700,0.84944400,14.59252100,1.43987700,1.90446900,3.30013900,1.91206500,1.45475000,1.00274200,0.29671400,11.31075600,1800.00000000,0.41366200,0.41366200,0.00000000,1.00000000,0.37424400,0.41110600,0.39092200,0.35641200,0.34942000,0.38446400,0.37798600,82.07379200,37.47728000,21.20757100,6.86941400,5.14087300,6.79657500,9.16311200,0.38430000,0.41366200,35.80015400,46.18740800,0.96411800,1.00000000,941.12263300,0.96586100
28/02/2001,56,7.24761300,8465.24716700,1094.59974900,846.52472000,257.42785700,217.18327300,532.95886700,87.02975200,0.00000000,12.61598600,2.72873400,5.69802300,5.85079300,0.87029800,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.63119300,0.15565300,188.57856000,1.56918800,1.00000000,0.00000000,5187.41789300,222.36180900,1788.54040500,18.80500000,1.00000000,1.00000000,0.83725900,0.84944400,13.57271100,0.84953100,1.17928600,2.05533800,1.21167600,0.93718400,0.65532200,0.21294600,7.10128400,1800.00000000,0.25381300,0.25381300,0.00000000,1.00000000,0.36258400,0.40240300,0.38409500,0.35245600,0.34639000,0.38219200,0.37729800,81.22677600,36.70518100,20.86974100,6.81084100,5.10968100,6.76216700,9.15063000,0.02917500,0.25381300,32.16753800,61.48194200,0.96421400,1.00000000,959.92763400,0.96586100
01/03/2001,57,7.36067200,8771.41451900,1126.76462900,877.14145000,259.57665700,216.58261700,563.57560200,87.02975200,0.00000000,12.78632800,2.75151300,5.68527700,6.02113500,0.87029800,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.62115000,0.16569600,180.34343300,1.57002000,1.00000000,0.00000000,5173.07125300,236.70844900,1903.42456100,19.21999900,1.00000000,1.00000000,0.83644000,0.84944400,12.86787700,0.63371000,0.93946300,1.64622600,0.98183200,0.76782800,0.54175500,0.17858000,5.68939500,1800.00000000,0.19857700,0.19857700,0.00000000,1.00000000,0.35132700,0.39539100,0.37862300,0.34925400,0.34391900,0.38030300,0.37672200,80.48999800,36.08622700,20.60179700,6.76595100,5.08650000,6.73445500,9.14081900,0.02823600,0.19857700,30.61673500,69.24679900,0.96431100,1.00000000,979.14763300,0.96586100
02/03/2001,58,7.47008300,9083.28198700,1159.56419000,908.32820000,261.77075100,216.00133800,594.76234900,87.02975200,0.00000000,12.94252300,2.77477000,5.67293400,6.17733000,0.87029800,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.61143100,0.17541500,174.70896900,1.57082700,1.00000000,0.00000000,5159.18740700,250.59229400,2000.00000000,18.59999900,1.00000000,1.00000000,0.83564300,0.84944400,12.40122800,0.59281800,0.86703200,1.52657600,0.91944200,0.72579400,0.51586600,0.17175500,5.31928300,1800.00000000,0.18495600,0.18495600,0.00000000,1.00000000,0.34818700,0.38897800,0.37354500,0.34625000,0.34158600,0.37850300,0.37616500,79.70535300,35.52099200,20.35252400,6.72414200,5.06506700,6.70824300,9.13145400,0.02876000,0.18495600,31.18674700,72.70790800,0.96440600,1.00000000,997.74763300,0.96586100
03/03/2001,59,7.56281900,9327.79178600,1185.12618300,932.77918000,263.37444400,215.50865700,619.21332900,87.02975200,0.00000000,13.02643900,2.79176900,5.66246600,6.26124600,0.87029800,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.60319400,0.18365200,168.73634000,1.57151300,1.00000000,0.00000000,5147.41972800,262.35997300,2000.00000000,15.76499900,1.00000000,1.00000000,0.83496500,0.84944400,11.89581300,0.33120300,0.50483900,0.89287600,0.54289500,0.43248200,0.30957700,0.10407500,3.11794600,1800.00000000,0.10646400,0.10646400,0.00000000,1.00000000,0.34203400,0.38504100,0.37057600,0.34449400,0.34022700,0.37739500,0.37583200,79.21957400,35.17984000,20.21509000,6.70505100,5.05722000,6.69394200,9.12729500,0.02254900,0.10646400,24.45098000,93.28715400,0.96448600,1.00000000,1013.51263200,0.96586100
04/03/2001,60,7.64711400,9683.86037900,1222.85624600,968.38604000,265.94549200,215.06081300,654.82018800,87.02975200,0.00000000,13.21178400,2.81902200,5.65294500,6.44659100,0.87029800,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.59570600,0.19114000,164.39852100,1.57213800,1.00000000,0.00000000,5136.72297900,273.05672300,2000.00000000,14.33029000,1.00000000,1.00000000,0.83434600,0.84944400,11.51686800,0.63727900,1.06733400,1.89635600,1.15988400,0.92922300,0.66758700,0.22583500,6.58349700,1800.00000000,0.21818200,0.21818200,0.00000000,1.00000000,0.33007300,0.37736100,0.36425900,0.34067700,0.33721000,0.37509500,0.37509100,78.22294600,34.49442700,19.89231500,6.64428700,5.02369100,6.65810700,9.11298400,0.03283700,0.21818200,35.60685900,62.28900800,0.96455900,1.00000000,1027.84292200,0.96586100
